ID	Comp.1.halflife	Comp.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
tr|A0A1B0GTP7|A0A1B0GTP7_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|E7EMM4|E7EMM4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW68|A0A1B0GW68_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUA4|A0A1B0GUA4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTM3|A0A1B0GTM3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTZ5|A0A1B0GTZ5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;sp|Q13510|ASAH1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=5;tr|A0A1B0GUE3|A0A1B0GUE3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUG1|A0A1B0GUG1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUW4|A0A1B0GUW4_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUH5|A0A1B0GUH5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV06|A0A1B0GV06_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW48|A0A1B0GW48_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVJ1|A0A1B0GVJ1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVE7|A0A1B0GVE7_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU62|A0A1B0GU62_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU06|A0A1B0GU06_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUB3|A0A1B0GUB3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVG2|A0A1B0GVG2_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV88|A0A1B0GV88_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVA3|A0A1B0GVA3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW66|A0A1B0GW66_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV95|A0A1B0GV95_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUJ3|A0A1B0GUJ3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVC9|A0A1B0GVC9_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1	18.68856189	18.95603462	19.5247217	19.84178414
tr|A0A1B0GV23|A0A1B0GV23_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVD5|A0A1B0GVD5_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GWE8|A0A1B0GWE8_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;sp|P07339|CATD_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GW44|A0A1B0GW44_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVP3|A0A1B0GVP3_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GU92|A0A1B0GU92_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|A0A1B0GU03|A0A1B0GU03_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|C9JH19|C9JH19_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8WD96|F8WD96_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|H7C469|H7C469_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=7;tr|H7C1V0|H7C1V0_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8W787|F8W787_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GV01|A0A1B0GV01_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVF1|A0A1B0GVF1_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1	14.86349795	14.19147507	14.8035711	14.92468035
tr|A6NNN6|A6NNN6_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=5;tr|E7ETA6|E7ETA6_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=1;sp|Q15154|PCM1_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=4;tr|H0YBA1|H0YBA1_HUMANPericentriolarmaterial1protein(Fragment)OS=HomosapiensGN=PCM1PE=1SV=1;tr|E9PGW9|E9PGW9_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=1;tr|E7EV93|E7EV93_HUMANPericentriolarmaterial1protein(Fragment)OS=HomosapiensGN=PCM1PE=1SV=1;tr|E5RGQ4|E5RGQ4_HUMANPericentriolarmaterial1protein(Fragment)OS=HomosapiensGN=PCM1PE=1SV=1	15.57811219	16.34408389	13.80226858	16.70566263
tr|B1AK87|B1AK87_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_aOS=HomosapiensGN=CAPZBPE=1SV=1;tr|B1AK88|B1AK88_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_dOS=HomosapiensGN=CAPZBPE=1SV=1	43.33886015	43.57919969	41.89776387	42.84056934
tr|B1ANR0|B1ANR0_HUMANPolyadenylate-bindingproteinOS=HomosapiensGN=PABPC4PE=1SV=1;sp|Q13310|PABP4_HUMANPolyadenylate-bindingprotein4OS=HomosapiensGN=PABPC4PE=1SV=1;tr|B1ANR1|B1ANR1_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1;tr|H0YEQ8|H0YEQ8_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1	38.44296917	40.64741582	39.93644648	42.12082949
tr|B4DJV2|B4DJV2_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;sp|O75390|CISY_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=2;tr|A0A0C4DGI3|A0A0C4DGI3_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;tr|H0YIC4|H0YIC4_HUMANCitratesynthase(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VPF9|F8VPF9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VPA1|F8VPA1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VTT8|F8VTT8_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W1S4|F8W1S4_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W4S1|F8W4S1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|H0YH82|H0YH82_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W642|F8W642_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VZK9|F8VZK9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX07|F8VX07_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRP1|F8VRP1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX68|F8VX68_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRI6|F8VRI6_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VWQ5|F8VWQ5_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VR34|F8VR34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W0J2|F8W0J2_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VU34|F8VU34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1	65.27231492	61.34993831	64.86980049	69.6186262
tr|B8ZZQ6|B8ZZQ6_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;sp|P06454|PTMA_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=2;tr|B8ZZA1|B8ZZA1_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;tr|B8ZZW7|B8ZZW7_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;tr|H7C2N1|H7C2N1_HUMANProthymosinalpha(Fragment)OS=HomosapiensGN=PTMAPE=1SV=1	42.80724852	37.76079374	37.61838444	41.48172499
tr|C9JJT5|C9JJT5_HUMANATP5J2-PTCD1readthroughOS=HomosapiensGN=ATP5J2-PTCD1PE=4SV=2;tr|G3V325|G3V325_HUMANATP5J2-PTCD1readthroughOS=HomosapiensGN=ATP5J2-PTCD1PE=4SV=1;sp|P56134|ATPK_HUMANATPsynthasesubunitf,mitochondrialOS=HomosapiensGN=ATP5J2PE=1SV=3;tr|C9JU26|C9JU26_HUMANATPsynthasesubunitf,mitochondrialOS=HomosapiensGN=ATP5J2PE=1SV=1	49.93185	47.43680189	52.67637465	54.26310456
tr|D3DQV9|D3DQV9_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;sp|P78344|IF4G2_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0Y3P2|H0Y3P2_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YCH5|H0YCH5_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|E9PKF8|E9PKF8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=8;tr|H0YD77|H0YD77_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YEC5|H0YEC5_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YE22|H0YE22_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YCF8|H0YCF8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=8;tr|H0YD99|H0YD99_HUMANEukaryotictranslationinitiationfactor4gamma2OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YE44|H0YE44_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YEN8|H0YEN8_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1;tr|H0YDC0|H0YDC0_HUMANEukaryotictranslationinitiationfactor4gamma2(Fragment)OS=HomosapiensGN=EIF4G2PE=1SV=1	24.97602309	25.89006364	24.62662966	24.89011909
tr|D6RCD0|D6RCD0_HUMANEstradiol17-beta-dehydrogenase11OS=HomosapiensGN=HSD17B11PE=1SV=2;sp|Q8NBQ5|DHB11_HUMANEstradiol17-beta-dehydrogenase11OS=HomosapiensGN=HSD17B11PE=1SV=3	44.21299981	54.94175757	58.4134402	47.76666295
tr|E5RHG8|E5RHG8_HUMANElongin-C(Fragment)OS=HomosapiensGN=ELOCPE=1SV=1;sp|Q15369|ELOC_HUMANElongin-COS=HomosapiensGN=ELOCPE=1SV=1;tr|R4GMY8|R4GMY8_HUMANElongin-COS=HomosapiensGN=ELOCPE=1SV=1	27.49465633	21.14972953	24.85699156	24.76662004
tr|E5RIW3|E5RIW3_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=1;sp|O75347|TBCA_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=3;tr|E5RJD8|E5RJD8_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=1;tr|E5RHG6|E5RHG6_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=2;tr|E5RIX8|E5RIX8_HUMANTubulin-specificchaperoneAOS=HomosapiensGN=TBCAPE=1SV=1	37.41339073	45.68277808	45.12051993	41.98272595
tr|E7EVW7|E7EVW7_HUMANHematopoieticlineagecell-specificproteinOS=HomosapiensGN=HCLS1PE=1SV=1;sp|P14317|HCLS1_HUMANHematopoieticlineagecell-specificproteinOS=HomosapiensGN=HCLS1PE=1SV=3	38.2415381	35.18951183	33.48054527	34.81640958
tr|E7EX73|E7EX73_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|E9PGM1|E9PGM1_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|E7EUU4|E7EUU4_HUMANEukaryotictranslationinitiationfactor4gamma1OS=HomosapiensGN=EIF4G1PE=1SV=1;tr|C9J2Z7|C9J2Z7_HUMANEukaryotictranslationinitiationfactor4gamma1(Fragment)OS=HomosapiensGN=EIF4G1PE=1SV=8;tr|C9K073|C9K073_HUMANEukaryotictranslationinitiationfactor4gamma1(Fragment)OS=HomosapiensGN=EIF4G1PE=1SV=1	28.57373855	28.34730628	27.57893285	27.78464714
tr|E9PGC0|E9PGC0_HUMANRasGTPase-activatingprotein1OS=HomosapiensGN=RASA1PE=1SV=1;sp|P20936|RASA1_HUMANRasGTPase-activatingprotein1OS=HomosapiensGN=RASA1PE=1SV=1	39.83256777	39.46469209	28.72183028	35.73896881
tr|E9PGT3|E9PGT3_HUMANRibosomalproteinS6kinaseOS=HomosapiensGN=RPS6KA1PE=1SV=1;sp|Q15418|KS6A1_HUMANRibosomalproteinS6kinasealpha-1OS=HomosapiensGN=RPS6KA1PE=1SV=2;tr|E9PAN7|E9PAN7_HUMANRibosomalproteinS6kinasealpha-1OS=HomosapiensGN=RPS6KA1PE=1SV=1;tr|E9PMM7|E9PMM7_HUMANRibosomalproteinS6kinasealpha-1(Fragment)OS=HomosapiensGN=RPS6KA1PE=1SV=1;tr|Q5SVM7|Q5SVM7_HUMANRibosomalproteinS6kinasealpha-1(Fragment)OS=HomosapiensGN=RPS6KA1PE=1SV=1	29.23781551	29.99376614	26.25389994	27.6507689
tr|E9PJK1|E9PJK1_HUMANTetraspaninOS=HomosapiensGN=CD81PE=1SV=1;tr|E9PRJ8|E9PRJ8_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1;tr|H0YDL9|H0YDL9_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1;tr|H0YDJ9|H0YDJ9_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1;sp|P60033|CD81_HUMANCD81antigenOS=HomosapiensGN=CD81PE=1SV=1;tr|E9PIF1|E9PIF1_HUMANTetraspaninOS=HomosapiensGN=CD81PE=1SV=1;tr|A6NMH8|A6NMH8_HUMANTetraspaninOS=HomosapiensGN=CD81PE=1SV=1;tr|E9PM31|E9PM31_HUMANCD81antigen(Fragment)OS=HomosapiensGN=CD81PE=1SV=8;tr|H0YEE2|H0YEE2_HUMANTetraspanin(Fragment)OS=HomosapiensGN=CD81PE=1SV=1	11.38215775	11.51404858	8.898016196	12.04927793
tr|E9PN17|E9PN17_HUMANATPsynthasesubunitg,mitochondrialOS=HomosapiensGN=ATP5LPE=1SV=1;sp|O75964|ATP5L_HUMANATPsynthasesubunitg,mitochondrialOS=HomosapiensGN=ATP5LPE=1SV=3	58.933838	59.31403116	59.80944607	52.45103099
tr|G3V1R5|G3V1R5_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=1;sp|O43847|NRDC_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=2;tr|B1AKJ5|B1AKJ5_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=1;tr|F5H7V1|F5H7V1_HUMANNardilysinOS=HomosapiensGN=NRDCPE=1SV=2;tr|H0Y5G9|H0Y5G9_HUMANNardilysin(Fragment)OS=HomosapiensGN=NRDCPE=1SV=1	23.73696172	23.84802343	23.16495708	21.841809
tr|G5E9W8|G5E9W8_HUMANGlycogenin1,isoformCRA_eOS=HomosapiensGN=GYG1PE=1SV=1;tr|C9JQ42|C9JQ42_HUMANGlycogenin-1(Fragment)OS=HomosapiensGN=GYG1PE=1SV=8;sp|P46976|GLYG_HUMANGlycogenin-1OS=HomosapiensGN=GYG1PE=1SV=4;tr|C9J8R8|C9J8R8_HUMANGlycogenin-1(Fragment)OS=HomosapiensGN=GYG1PE=1SV=1;tr|C9J7C7|C9J7C7_HUMANGlycogenin-1(Fragment)OS=HomosapiensGN=GYG1PE=1SV=2	56.81048463	53.77251401	54.29307262	48.35701884
tr|H7BXI1|H7BXI1_HUMANExtendedsynaptotagmin-2(Fragment)OS=HomosapiensGN=ESYT2PE=1SV=1;tr|A0A087WXU3|A0A087WXU3_HUMANExtendedsynaptotagmin-2OS=HomosapiensGN=ESYT2PE=1SV=1;sp|A0FGR8|ESYT2_HUMANExtendedsynaptotagmin-2OS=HomosapiensGN=ESYT2PE=1SV=1	49.16120694	53.95515308	63.67627272	66.10034487
tr|H7C3P4|H7C3P4_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=1;sp|P15586|GNS_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=3;tr|F6S8M0|F6S8M0_HUMANN-acetylglucosamine-6-sulfataseOS=HomosapiensGN=GNSPE=1SV=1;tr|H0YFA9|H0YFA9_HUMANN-acetylglucosamine-6-sulfatase(Fragment)OS=HomosapiensGN=GNSPE=1SV=1;tr|F5H4C6|F5H4C6_HUMANN-acetylglucosamine-6-sulfatase(Fragment)OS=HomosapiensGN=GNSPE=1SV=8	27.25462455	26.30077556	24.43772736	21.68257309
tr|J3KMY5|J3KMY5_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;sp|P61916|NPC2_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V3E8|G3V3E8_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|E7EMS2|E7EMS2_HUMANEpididymalsecretoryproteinE1OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V3D1|G3V3D1_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1;tr|G3V2V8|G3V2V8_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1;tr|H0YIZ1|H0YIZ1_HUMANEpididymalsecretoryproteinE1(Fragment)OS=HomosapiensGN=NPC2PE=1SV=1	21.2124642	21.33942261	20.04754787	21.00554189
tr|J3KTF8|J3KTF8_HUMANRhoGDP-dissociationinhibitor1(Fragment)OS=HomosapiensGN=ARHGDIAPE=1SV=8;sp|P52565|GDIR1_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=3;tr|J3QQX2|J3QQX2_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KRE2|J3KRE2_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KRY1|J3KRY1_HUMANRhoGDP-dissociationinhibitor1(Fragment)OS=HomosapiensGN=ARHGDIAPE=1SV=1;tr|J3KS60|J3KS60_HUMANRhoGDP-dissociationinhibitor1OS=HomosapiensGN=ARHGDIAPE=1SV=1	59.01224799	53.97357954	57.59847822	61.34012262
tr|M0R0F0|M0R0F0_HUMAN40SribosomalproteinS5(Fragment)OS=HomosapiensGN=RPS5PE=1SV=1;sp|P46782|RS5_HUMAN40SribosomalproteinS5OS=HomosapiensGN=RPS5PE=1SV=4;tr|M0R0R2|M0R0R2_HUMAN40SribosomalproteinS5OS=HomosapiensGN=RPS5PE=1SV=1;tr|M0QZN2|M0QZN2_HUMAN40SribosomalproteinS5OS=HomosapiensGN=RPS5PE=1SV=1	69.1587489	71.92633384	69.3616356	75.85885594
tr|M0R0Y2|M0R0Y2_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;sp|P54920|SNAA_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=3;tr|M0R2M1|M0R2M1_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R213|M0R213_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R027|M0R027_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R058|M0R058_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R0I4|M0R0I4_HUMANAlpha-solubleNSFattachmentprotein(Fragment)OS=HomosapiensGN=NAPAPE=1SV=1;tr|M0QZM9|M0QZM9_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;tr|M0QZN5|M0QZN5_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;tr|M0R031|M0R031_HUMANAlpha-solubleNSFattachmentproteinOS=HomosapiensGN=NAPAPE=1SV=1;sp|Q9H115|SNAB_HUMANBeta-solubleNSFattachmentproteinOS=HomosapiensGN=NAPBPE=1SV=2;tr|A0A087WZQ7|A0A087WZQ7_HUMANBeta-solubleNSFattachmentproteinOS=HomosapiensGN=NAPBPE=1SV=1	23.65864164	22.86037278	24.27206821	21.62079511
tr|Q32Q12|Q32Q12_HUMANNucleosidediphosphatekinaseOS=HomosapiensGN=NME1-NME2PE=1SV=1;sp|P22392|NDKB_HUMANNucleosidediphosphatekinaseBOS=HomosapiensGN=NME2PE=1SV=1;tr|E7ERL0|E7ERL0_HUMANNucleosidediphosphatekinaseAOS=HomosapiensGN=NME1PE=1SV=1;sp|O60361|NDK8_HUMANPutativenucleosidediphosphatekinaseOS=HomosapiensGN=NME2P1PE=5SV=1;tr|F6XY72|F6XY72_HUMANHCG2001850,isoformCRA_cOS=HomosapiensGN=NME2PE=1SV=2;tr|C9K028|C9K028_HUMANNucleosidediphosphatekinaseA(Fragment)OS=HomosapiensGN=NME1PE=1SV=1	70.90693861	69.06153245	66.8259475	73.8402564
tr|Q5JR08|Q5JR08_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=1SV=8;sp|P08134|RHOC_HUMANRho-relatedGTP-bindingproteinRhoCOS=HomosapiensGN=RHOCPE=1SV=1;tr|E9PQH6|E9PQH6_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=1SV=1;tr|Q5JR07|Q5JR07_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=1SV=1;tr|C9JNR4|C9JNR4_HUMANTransformingproteinRhoA(Fragment)OS=HomosapiensGN=RHOAPE=1SV=1;tr|C9JX21|C9JX21_HUMANTransformingproteinRhoAOS=HomosapiensGN=RHOAPE=1SV=1;tr|Q5JR05|Q5JR05_HUMANRho-relatedGTP-bindingproteinRhoCOS=HomosapiensGN=RHOCPE=4SV=1;tr|Q5JR06|Q5JR06_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=4SV=8;tr|E9PN11|E9PN11_HUMANRho-relatedGTP-bindingproteinRhoC(Fragment)OS=HomosapiensGN=RHOCPE=4SV=2;tr|U3KQA9|U3KQA9_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=8;tr|U3KQV3|U3KQV3_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=8;tr|E9PLA2|E9PLA2_HUMANRho-relatedGTP-bindingproteinRhoCOS=HomosapiensGN=RHOCPE=4SV=1;tr|C9JRM1|C9JRM1_HUMANTransformingproteinRhoAOS=HomosapiensGN=RHOAPE=1SV=1;sp|P62745|RHOB_HUMANRho-relatedGTP-bindingproteinRhoBOS=HomosapiensGN=RHOBPE=1SV=1	24.15787212	25.90207366	27.30539025	26.19957478
tr|Q5T0I0|Q5T0I0_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1	63.98802737	83.0708502	67.89851265	67.65742833
tr|R4GMR5|R4GMR5_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=1;sp|P48556|PSMD8_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=2;tr|K7EJR3|K7EJR3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8(Fragment)OS=HomosapiensGN=PSMD8PE=1SV=8;tr|K7EJC1|K7EJC1_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=1;tr|K7ERW6|K7ERW6_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8(Fragment)OS=HomosapiensGN=PSMD8PE=1SV=1;tr|K7ENY6|K7ENY6_HUMAN26Sproteasomenon-ATPaseregulatorysubunit8OS=HomosapiensGN=PSMD8PE=1SV=2	39.35763841	36.5313155	30.57472771	39.66795286
