Protein IDs	CDC1551-1.count	CDC1551-1.rsq	CDC1551-1.kdp	CDC1551-1.halflife	CDC1551-1.count.z	CDC1551-1.rsq.z	CDC1551-1.kdp.z	CDC1551-1.halflife.z	CDC1551-2.count	CDC1551-2.rsq	CDC1551-2.kdp	CDC1551-2.halflife	CDC1551-2.count.z	CDC1551-2.rsq.z	CDC1551-2.kdp.z	CDC1551-2.halflife.z	dPPE38-1.count	dPPE38-1.rsq	dPPE38-1.kdp	dPPE38-1.halflife	dPPE38-1.count.z	dPPE38-1.rsq.z	dPPE38-1.kdp.z	dPPE38-1.halflife.z	dPPE38-2.count	dPPE38-2.rsq	dPPE38-2.kdp	dPPE38-2.halflife	dPPE38-2.count.z	dPPE38-2.rsq.z	dPPE38-2.kdp.z	dPPE38-2.halflife.z	Comp-1.count	Comp-1.rsq	Comp-1.kdp	Comp-1.halflife	Comp-1.count.z	Comp-1.rsq.z	Comp-1.kdp.z	Comp-1.halflife.z	Comp-2.count	Comp-2.rsq	Comp-2.kdp	Comp-2.halflife	Comp-2.count.z	Comp-2.rsq.z	Comp-2.kdp.z	Comp-2.halflife.z	Uninfected-1.count	Uninfected-1.rsq	Uninfected-1.kdp	Uninfected-1.halflife	Uninfected-1.count.z	Uninfected-1.rsq.z	Uninfected-1.kdp.z	Uninfected-1.halflife.z	Uninfected-2.count	Uninfected-2.rsq	Uninfected-2.kdp	Uninfected-2.halflife	Uninfected-2.count.z	Uninfected-2.rsq.z	Uninfected-2.kdp.z	Uninfected-2.halflife.z
sp|Q96AE4|FUBP1_HUMANFarupstreamelement-bindingprotein1OS=HomosapiensGN=FUBP1PE=1SV=3;tr|E9PEB5|E9PEB5_HUMANFarupstreamelement-bindingprotein1OS=HomosapiensGN=FUBP1PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.028929633	23.95976396	2	1	0.028929633	23.95976396	2	1	0.01273966	54.40860952	3	0.971059492	0.01273966	54.40860952	3	0.519966888	0.016458447	42.11498125	4	0.820413503	0.016458447	42.11498125	1	NaN	0.018407752	37.65517868	2	1	0.018407752	37.65517868	2	1	0.027507748	25.1982529	3	0.004394602	0.027507748	25.1982529	1	NaN	0.016271443	42.59899926	2	1	0.016271443	42.59899926	3	0.72818238	0.020981735	33.03574122	4	0.761289034	0.020981735	33.03574122
sp|Q96AG4|LRC59_HUMANLeucine-richrepeat-containingprotein59OS=HomosapiensGN=LRRC59PE=1SV=1;tr|I3L223|I3L223_HUMANLeucine-richrepeat-containingprotein59OS=HomosapiensGN=LRRC59PE=1SV=1	5	0.911958645	0.012752658	54.35315425	6	0.930159093	0.012752658	54.35315425	5	0.935212078	0.011624723	59.62698228	6	0.945822955	0.011624723	59.62698228	5	0.948072728	0.010912107	63.52092949	6	0.964157563	0.010912107	63.52092949	4	0.984202821	0.010695207	64.80914096	5	0.987959091	0.010695207	64.80914096	4	0.996255398	0.011000325	63.01151809	5	0.997551991	0.011000325	63.01151809	4	0.399874145	0.012473885	55.56786871	5	0.685087654	0.012473885	55.56786871	5	0.952050746	0.011693617	59.27568549	6	0.964107747	0.011693617	59.27568549	4	0.808703633	0.010856347	63.84718611	5	0.898610417	0.010856347	63.84718611
sp|Q96AH8|RAB7B_HUMANRas-relatedproteinRab-7bOS=HomosapiensGN=RAB7BPE=2SV=1;tr|A0A096LP44|A0A096LP44_HUMANRas-relatedproteinRab-7bOS=HomosapiensGN=RAB7BPE=1SV=1;tr|A0A096LPF0|A0A096LPF0_HUMANRas-relatedproteinRab-7b(Fragment)OS=HomosapiensGN=RAB7BPE=1SV=1	2	1	0.030353858	22.83555426	3	0.999031656	0.030353858	22.83555426	2	1	0.028984782	23.91417596	3	0.995527836	0.028984782	23.91417596	1	NaN	0.025818878	26.8465263	2	1	0.025818878	26.8465263	2	1	0.026952129	25.71771516	3	0.991677989	0.026952129	25.71771516	1	NaN	0.026896022	25.77136389	2	1	0.026896022	25.77136389	1	NaN	0.030671689	22.59892446	2	1	0.030671689	22.59892446	2	1	0.025801727	26.86437183	3	0.999853013	0.025801727	26.86437183	2	1	0.027645991	25.07224941	3	0.969597731	0.027645991	25.07224941
sp|Q96AQ6|PBIP1_HUMANPre-B-cellleukemiatranscriptionfactor-interactingprotein1OS=HomosapiensGN=PBXIP1PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96AT9|RPE_HUMANRibulose-phosphate3-epimeraseOS=HomosapiensGN=RPEPE=1SV=1;tr|F8WBT4|F8WBT4_HUMANRibulose-phosphate3-epimeraseOS=HomosapiensGN=RPEPE=1SV=1;tr|C9J6A7|C9J6A7_HUMANRibulose-phosphate3-epimerase(Fragment)OS=HomosapiensGN=RPEPE=1SV=1;tr|C9J9T0|C9J9T0_HUMANRibulose-5-phosphate-3-epimerase,isoformCRA_aOS=HomosapiensGN=RPEPE=1SV=1;tr|C9IZU8|C9IZU8_HUMANRibulose-phosphate3-epimeraseOS=HomosapiensGN=RPEPE=1SV=1;sp|Q2QD12|RPEL1_HUMANRibulose-phosphate3-epimerase-likeprotein1OS=HomosapiensGN=RPEL1PE=2SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.013232916	52.38053395	2	1	0.013232916	52.38053395	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96BM9|ARL8A_HUMANADP-ribosylationfactor-likeprotein8AOS=HomosapiensGN=ARL8APE=1SV=1;tr|A0A087X2J2|A0A087X2J2_HUMANADP-ribosylationfactor-likeprotein8AOS=HomosapiensGN=ARL8APE=1SV=1	1	NaN	0.012944509	53.54758295	2	1	0.012944509	53.54758295	1	NaN	0.010532598	65.80970495	2	1	0.010532598	65.80970495	1	NaN	0.010865073	63.79590936	2	1	0.010865073	63.79590936	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.012186615	56.87774684	2	1	0.012186615	56.87774684	1	NaN	0.011463882	60.46356531	2	1	0.011463882	60.46356531	2	1	0.016509555	41.98460765	3	0.999995217	0.016509555	41.98460765
sp|Q96BY6|DOC10_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=3;tr|H0YFC5|H0YFC5_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1;tr|F8WE73|F8WE73_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=1;tr|H7C0I3|H7C0I3_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1	5	0.941115217	0.018454395	37.56000476	6	0.959353222	0.018454395	37.56000476	5	0.979650156	0.01811078	38.27262915	6	0.986095533	0.01811078	38.27262915	4	0.972205066	0.020475622	33.85231397	5	0.971160471	0.020475622	33.85231397	5	0.827500043	0.019134759	36.22450559	6	0.882152753	0.019134759	36.22450559	5	0.99066155	0.01930068	35.913096	6	0.992885846	0.01930068	35.913096	5	0.978373743	0.020566743	33.70233042	6	0.979339838	0.020566743	33.70233042	5	0.943009586	0.021533975	32.18853861	6	0.958466237	0.021533975	32.18853861	5	0.831622955	0.0196331	35.30502933	6	0.881515425	0.0196331	35.30502933
sp|Q96C19|EFHD2_HUMANEF-handdomain-containingproteinD2OS=HomosapiensGN=EFHD2PE=1SV=1;tr|H0Y4Y4|H0Y4Y4_HUMANEF-handdomain-containingproteinD2(Fragment)OS=HomosapiensGN=EFHD2PE=1SV=1;tr|A0A087X1Z2|A0A087X1Z2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;sp|Q9BUP0|EFHD1_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;tr|C9JTV4|C9JTV4_HUMANEF-handdomain-containingproteinD1(Fragment)OS=HomosapiensGN=EFHD1PE=1SV=1;tr|Q8WYH2|Q8WYH2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=PP1187PE=1SV=1	5	0.993996721	0.013891589	49.89689745	6	0.995878612	0.013891589	49.89689745	5	0.993296711	0.014176864	48.89284294	6	0.995413695	0.014176864	48.89284294	5	0.97743933	0.01159033	59.80392287	6	0.984004792	0.01159033	59.80392287	5	0.982196105	0.012008426	57.72173394	6	0.985551189	0.012008426	57.72173394	5	0.991348214	0.011645753	59.51931026	6	0.993493866	0.011645753	59.51931026	5	0.981527298	0.01237858	55.99569451	6	0.986707666	0.01237858	55.99569451	5	0.976982975	0.01116692	62.07147488	6	0.974446552	0.01116692	62.07147488	5	0.826628468	0.011258924	61.56424745	6	0.878907403	0.011258924	61.56424745
sp|Q96C86|DCPS_HUMANm7GpppXdiphosphataseOS=HomosapiensGN=DCPSPE=1SV=2	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96CS3|FAF2_HUMANFAS-associatedfactor2OS=HomosapiensGN=FAF2PE=1SV=2	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96CX2|KCD12_HUMANBTB/POZdomain-containingproteinKCTD12OS=HomosapiensGN=KCTD12PE=1SV=1;sp|Q68DU8|KCD16_HUMANBTB/POZdomain-containingproteinKCTD16OS=HomosapiensGN=KCTD16PE=1SV=1	1	NaN	0.028549904	24.27844208	2	1	0.028549904	24.27844208	1	NaN	0.042473665	16.31945756	2	1	0.042473665	16.31945756	0	NaN	NaN	NaN	1	NaN	0	NaN	2	1	0.036379678	19.05314252	3	0.980838887	0.036379678	19.05314252	2	1	0.039637277	17.48725504	3	0.952673604	0.039637277	17.48725504	1	NaN	0.029034763	23.87301004	2	1	0.029034763	23.87301004	3	0.960455935	0.033605386	20.62607432	4	0.974126486	0.033605386	20.62607432	4	0.915524949	0.03167491	21.88316165	5	0.946954012	0.03167491	21.88316165
sp|Q96G03|PGM2_HUMANPhosphoglucomutase-2OS=HomosapiensGN=PGM2PE=1SV=4;tr|E7ENQ8|E7ENQ8_HUMANPhosphoglucomutase-2OS=HomosapiensGN=PGM2PE=1SV=1;tr|E9PD70|E9PD70_HUMANPhosphoglucomutase-2OS=HomosapiensGN=PGM2PE=1SV=1;tr|H0Y921|H0Y921_HUMANPhosphoglucomutase-2(Fragment)OS=HomosapiensGN=PGM2PE=1SV=1	4	0.869098078	0.008673863	79.91216998	5	0.744000862	0.008673863	79.91216998	2	1	0.008120556	85.35710867	3	0.963896123	0.008120556	85.35710867	2	1	0.008570968	80.87151711	3	0.996099215	0.008570968	80.87151711	2	1	0.008261973	83.89608025	3	0.999657661	0.008261973	83.89608025	3	0.734003907	0.013123094	52.81888217	4	0.917026645	0.013123094	52.81888217	3	0.930816189	0.011512793	60.20669324	4	0.958700403	0.011512793	60.20669324	3	0.781199984	0.010999069	63.01871304	4	0.879269521	0.010999069	63.01871304	3	0.97646122	0.011363454	60.99792826	4	0.816722841	0.011363454	60.99792826
sp|Q96HC4|PDLI5_HUMANPDZandLIMdomainprotein5OS=HomosapiensGN=PDLIM5PE=1SV=5;tr|H0Y8Y3|H0Y8Y3_HUMANPDZandLIMdomainprotein5(Fragment)OS=HomosapiensGN=PDLIM5PE=1SV=1;tr|A0A0A0MSP3|A0A0A0MSP3_HUMANPDZandLIMdomainprotein5OS=HomosapiensGN=PDLIM5PE=1SV=1;tr|D6RAA1|D6RAA1_HUMANPDZandLIMdomainprotein5OS=HomosapiensGN=PDLIM5PE=1SV=1;tr|A0A0D9SFW3|A0A0D9SFW3_HUMANPDZandLIMdomainprotein5OS=HomosapiensGN=PDLIM5PE=1SV=1;tr|D6RGG6|D6RGG6_HUMANPDZandLIMdomainprotein5OS=HomosapiensGN=PDLIM5PE=1SV=1;tr|H0Y929|H0Y929_HUMANPDZandLIMdomainprotein5(Fragment)OS=HomosapiensGN=PDLIM5PE=1SV=1;tr|A0A0D9SFR4|A0A0D9SFR4_HUMANPDZandLIMdomainprotein5(Fragment)OS=HomosapiensGN=PDLIM5PE=1SV=4;tr|H0YBI4|H0YBI4_HUMANPDZandLIMdomainprotein5(Fragment)OS=HomosapiensGN=PDLIM5PE=1SV=1	5	0.547359513	0.02675022	25.91183117	6	0.649696178	0.02675022	25.91183117	2	1	0.028085282	24.68008606	3	0.999650519	0.028085282	24.68008606	5	0.882516597	0.027342442	25.35059495	6	0.854704618	0.027342442	25.35059495	2	1	0.023931318	28.96402056	3	0.973262706	0.023931318	28.96402056	4	0.974648067	0.025014005	27.71036361	5	0.962838739	0.025014005	27.71036361	4	0.952922785	0.025561301	27.11705427	5	0.96666251	0.025561301	27.11705427	3	0.891522773	0.025123503	27.58959122	4	0.963215745	0.025123503	27.58959122	3	0.270461099	0.025155751	27.55422305	4	0.765171906	0.025155751	27.55422305
sp|Q96HE7|ERO1A_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=2;tr|G3V3E6|G3V3E6_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V5B3|G3V5B3_HUMANERO1-likeproteinalpha(Fragment)OS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V2H0|G3V2H0_HUMANERO1-likeproteinalpha(Fragment)OS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V503|G3V503_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=1	2	1	0.013819391	50.15757608	3	0.998751003	0.013819391	50.15757608	2	1	0.013326881	52.0112065	3	0.998888174	0.013326881	52.0112065	1	NaN	0.015291251	45.32965765	2	1	0.015291251	45.32965765	1	NaN	0.015034207	46.10467062	2	1	0.015034207	46.10467062	2	1	0.012384187	55.97034237	3	0.961586247	0.012384187	55.97034237	2	1	0.012620628	54.92176787	3	0.929748775	0.012620628	54.92176787	2	1	0.013968324	49.62278805	3	0.999922996	0.013968324	49.62278805	2	1	0.013824901	50.13758741	3	0.888655186	0.013824901	50.13758741
sp|Q96HS1|PGAM5_HUMANSerine/threonine-proteinphosphatasePGAM5,mitochondrialOS=HomosapiensGN=PGAM5PE=1SV=2;tr|F5GXG4|F5GXG4_HUMANSerine/threonine-proteinphosphatasePGAM5,mitochondrialOS=HomosapiensGN=PGAM5PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96I24|FUBP3_HUMANFarupstreamelement-bindingprotein3OS=HomosapiensGN=FUBP3PE=1SV=2	2	1	0.015165606	45.70520751	3	0.996700963	0.015165606	45.70520751	1	NaN	0.018601404	37.26316418	2	1	0.018601404	37.26316418	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.017810277	38.91838368	2	1	0.017810277	38.91838368	2	1	0.01523324	45.50228079	3	0.999085475	0.01523324	45.50228079	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96I99|SUCB2_HUMANSuccinate--CoAligase[GDP-forming]subunitbeta,mitochondrialOS=HomosapiensGN=SUCLG2PE=1SV=2;tr|H0Y852|H0Y852_HUMANSuccinate--CoAligase[GDP-forming]subunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=SUCLG2PE=1SV=1;tr|E9PDQ8|E9PDQ8_HUMANSuccinate--CoAligase[GDP-forming]subunitbeta,mitochondrialOS=HomosapiensGN=SUCLG2PE=1SV=1	1	NaN	0.011545141	60.03799793	2	1	0.011545141	60.03799793	2	1	0.009491359	73.02928469	3	0.995278849	0.009491359	73.02928469	1	NaN	0.011172263	62.04178855	2	1	0.011172263	62.04178855	1	NaN	0.009749993	71.09206704	2	1	0.009749993	71.09206704	1	NaN	0.023539135	29.44658726	2	1	0.023539135	29.44658726	1	NaN	0.016744858	41.39462834	2	1	0.016744858	41.39462834	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96IJ6|GMPPA_HUMANMannose-1-phosphateguanyltransferasealphaOS=HomosapiensGN=GMPPAPE=1SV=1;tr|A0A0U1RRC2|A0A0U1RRC2_HUMANMannose-1-phosphateguanyltransferasealpha(Fragment)OS=HomosapiensGN=GMPPAPE=1SV=1;tr|A0A087WUI8|A0A087WUI8_HUMANMannose-1-phosphateguanyltransferasealphaOS=HomosapiensGN=GMPPAPE=1SV=1;tr|C9J255|C9J255_HUMANMannose-1-phosphateguanyltransferasealpha(Fragment)OS=HomosapiensGN=GMPPAPE=1SV=3;tr|F8WD54|F8WD54_HUMANMannose-1-phosphateguanyltransferasealphaOS=HomosapiensGN=GMPPAPE=1SV=1	1	NaN	0.016228618	42.71141244	2	1	0.016228618	42.71141244	2	1	0.016609567	41.73180275	3	0.994547052	0.016609567	41.73180275	2	1	0.015961641	43.42580969	3	0.999808475	0.015961641	43.42580969	2	1	0.013775856	50.31608684	3	0.999187085	0.013775856	50.31608684	2	1	0.015653299	44.28121935	3	0.997678356	0.015653299	44.28121935	1	NaN	0.016128672	42.97608446	2	1	0.016128672	42.97608446	3	0.992602908	0.014364877	48.25291475	4	0.997102211	0.014364877	48.25291475	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96IU4|ABHEB_HUMANProteinABHD14BOS=HomosapiensGN=ABHD14BPE=1SV=1;tr|B4DQI4|B4DQI4_HUMANProteinABHD14BOS=HomosapiensGN=ABHD14BPE=1SV=1;tr|F8W9U3|F8W9U3_HUMANProteinABHD14BOS=HomosapiensGN=ABHD14BPE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.013141324	52.74561388	2	1	0.013141324	52.74561388	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96IX5|USMG5_HUMANUp-regulatedduringskeletalmusclegrowthprotein5OS=HomosapiensGN=USMG5PE=1SV=1	2	1	0.027651432	25.0673161	3	0.9882418	0.027651432	25.0673161	1	NaN	0.029525574	23.47616274	2	1	0.029525574	23.47616274	2	1	0.028666404	24.17977455	3	0.977847495	0.028666404	24.17977455	2	1	0.03016174	22.98100797	3	0.976104898	0.03016174	22.98100797	2	1	0.02611297	26.54417242	3	0.973835173	0.02611297	26.54417242	3	0.965356761	0.025699992	26.97071618	4	0.96919526	0.025699992	26.97071618	1	NaN	0.030604798	22.64831726	2	1	0.030604798	22.64831726	1	NaN	0.038804725	17.86244299	2	1	0.038804725	17.86244299
sp|Q96JB5|CK5P3_HUMANCDK5regulatorysubunit-associatedprotein3OS=HomosapiensGN=CDK5RAP3PE=1SV=2;tr|J3QRM1|J3QRM1_HUMANCDK5regulatorysubunit-associatedprotein3(Fragment)OS=HomosapiensGN=CDK5RAP3PE=1SV=1;tr|J3QL86|J3QL86_HUMANCDK5regulatorysubunit-associatedprotein3(Fragment)OS=HomosapiensGN=CDK5RAP3PE=1SV=1;tr|J3QQY1|J3QQY1_HUMANCDK5regulatorysubunit-associatedprotein3(Fragment)OS=HomosapiensGN=CDK5RAP3PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	2	1	0.021259775	32.60369327	3	0.999379574	0.021259775	32.60369327	1	NaN	0.022252948	31.14855528	2	1	0.022252948	31.14855528	1	NaN	0.025361483	27.33070394	2	1	0.025361483	27.33070394	1	NaN	0.02054555	33.73709594	2	1	0.02054555	33.73709594	1	NaN	0.018527577	37.4116477	2	1	0.018527577	37.4116477	1	NaN	0.021809936	31.78125746	2	1	0.021809936	31.78125746
sp|Q96K17|BT3L4_HUMANTranscriptionfactorBTF3homolog4OS=HomosapiensGN=BTF3L4PE=1SV=1;tr|E9PL10|E9PL10_HUMANTranscriptionfactorBTF3OS=HomosapiensGN=BTF3L4PE=1SV=1	1	NaN	0.012881607	53.80906178	2	1	0.012881607	53.80906178	1	NaN	0.010728014	64.61095248	2	1	0.010728014	64.61095248	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	1	NaN	0.012068946	57.43228769	2	1	0.012068946	57.43228769	1	NaN	0.011352105	61.05891163	2	1	0.011352105	61.05891163	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96KP4|CNDP2_HUMANCytosolicnon-specificdipeptidaseOS=HomosapiensGN=CNDP2PE=1SV=2;tr|J3QKT2|J3QKT2_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3KSV5|J3KSV5_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|A0A087WYZ1|A0A087WYZ1_HUMANCytosolicnon-specificdipeptidaseOS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QQN6|J3QQN6_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QR27|J3QR27_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QLU1|J3QLU1_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QKQ0|J3QKQ0_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QRD0|J3QRD0_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QL02|J3QL02_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|A0A087WVS2|A0A087WVS2_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QRA8|J3QRA8_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3KSS4|J3KSS4_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3KRD5|J3KRD5_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QRH4|J3QRH4_HUMANCytosolicnon-specificdipeptidase(Fragment)OS=HomosapiensGN=CNDP2PE=1SV=1;tr|J3QRP4|J3QRP4_HUMANCytosolicnon-specificdipeptidaseOS=HomosapiensGN=CNDP2PE=1SV=1	5	0.993276353	0.016689596	41.53169346	6	0.992703333	0.016689596	41.53169346	5	0.988165334	0.017293035	40.08244827	6	0.990413233	0.017293035	40.08244827	5	0.995666485	0.016479204	42.06193414	6	0.996555663	0.016479204	42.06193414	5	0.983057317	0.017454619	39.71138979	6	0.987956424	0.017454619	39.71138979	5	0.939283038	0.01673117	41.42849455	6	0.955718569	0.01673117	41.42849455	5	0.993177288	0.016644144	41.64510753	6	0.995280493	0.016644144	41.64510753	5	0.932183694	0.018250884	37.97882752	6	0.949370638	0.018250884	37.97882752	5	0.73302462	0.016523639	41.94882255	6	0.814128915	0.016523639	41.94882255
sp|Q96M27|PRRC1_HUMANProteinPRRC1OS=HomosapiensGN=PRRC1PE=1SV=1	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN	0	NaN	NaN	NaN	1	NaN	0	NaN
sp|Q96P48|ARAP1_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=3;tr|A0A0A0MSJ2|A0A0A0MSJ2_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=1;tr|E7EU13|E7EU13_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=1;tr|H0YGD1|H0YGD1_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F5GWQ2|F5GWQ2_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F5GWN4|F5GWN4_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F8WBT0|F8WBT0_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1	4	0.961522512	0.032615603	21.25201172	5	0.972797506	0.032615603	21.25201172	3	0.999934723	0.029973366	23.12543654	4	0.983263358	0.029973366	23.12543654	1	NaN	0.035196876	19.69342916	2	1	0.035196876	19.69342916	2	1	0.029031073	23.87604423	3	0.967141823	0.029031073	23.87604423	2	1	0.02777448	24.9562613	3	0.972778831	0.02777448	24.9562613	2	1	0.028003932	24.75178048	3	0.98472022	0.028003932	24.75178048	2	1	0.026517195	26.13953639	3	0.999175846	0.026517195	26.13953639	2	1	0.023698201	29.24893725	3	0.890327764	0.023698201	29.24893725
